Date;AAPL;AMZN;FB;GOOG;NFLX;^GSPC
2001-12-27;1.418243;10.6;;;;1157.130005
2001-12-28;1.441378;10.9;;;;1161.02002
2001-12-31;1.407319;10.82;;;;1148.079956
2002-01-02;1.497285;10.96;;;;1154.670044
2002-01-03;1.5152780000000001;11.9;;;;1165.27002
2002-01-04;1.522347;12.25;;;;1172.51001
2002-01-07;1.4715799999999999;12.34;;;;1164.890015
2002-01-08;1.4529450000000002;11.85;;;;1160.709961
2002-01-09;1.391254;11.53;;;;1155.140015
2002-01-10;1.364264;11.04;;;;1156.550049
2002-01-11;1.352697;11.03;;;;1145.599976
2002-01-14;1.3591229999999999;10.11;;;;1138.410034
2002-01-15;1.394467;10.29;;;;1146.189941
2002-01-16;1.335346;9.13;;;;1127.569946
2002-01-17;1.444591;9.74;;;;1138.880005
2002-01-18;1.42467;10.16;;;;1127.579956
2002-01-22;1.4021780000000001;12.6;;;;1119.310059
2002-01-23;1.479292;12.47;;;;1128.180054
2002-01-24;1.491501;14.01;;;;1132.150024
2002-01-25;1.4940719999999998;14.44;;;;1133.280029
2002-01-28;1.495357;15.5;;;;1133.060059
2002-01-29;1.482505;14.22;;;;1100.640015
2002-01-30;1.548051;13.9;;;;1113.569946
2002-01-31;1.588535;14.19;;;;1130.199951
2002-02-01;1.568614;13.73;;;;1122.199951
2002-02-04;1.6290200000000001;12.53;;;;1094.439941
2002-02-05;1.635446;11.5;;;;1090.02002
2002-02-06;1.585322;11.26;;;;1083.51001
2002-02-07;1.5615459999999999;11.24;;;;1080.170044
