Date;AAPL;AMZN;FB;GOOG;NFLX;^GSPC
2012-08-21;84.680359;239.44999700000002;19.16;333.50494399999997;9.371428;1413.170044
2012-08-22;86.333794;243.100006;19.440001000000002;337.325623;9.342857;1413.48999
2012-08-23;85.528366;241.19999700000002;19.440001000000002;337.136322;9.15;1402.079956
2012-08-24;85.604523;245.74000499999997;19.41;338.047913;9.022857;1411.130005
2012-08-27;87.212784;243.919998;19.15;333.360474;8.912857;1410.439941
2012-08-28;87.099197;246.11000099999998;19.34;337.360504;8.992857;1409.300049
2012-08-29;86.927536;247.11999500000002;19.1;342.720398;9.062857000000001;1410.48999
2012-08-30;85.688416;246.22000099999997;19.09;339.56723;8.64;1399.47998
2012-08-31;85.865257;248.270004;18.059998999999998;341.265839;8.531428;1406.579956
2012-09-04;87.12114;247.88000499999998;17.73;339.24841299999997;7.99;1404.939941
2012-09-05;86.509338;246.22000099999997;18.58;339.08902;7.8514289999999995;1403.439941
2012-09-06;87.288956;251.38000499999998;18.959999;348.394135;8.092857;1432.119995
2012-09-07;87.82717099999999;259.140015;18.98;351.756531;8.094286;1437.920044
2012-09-10;85.542564;257.089996;18.809998999999998;349.076569;7.9885720000000005;1429.079956
2012-09-11;85.265068;255.669998;19.43;344.802582;8.165714;1433.560059
2012-09-12;86.452538;255.63000499999998;20.93;344.150055;8.172857;1436.560059
2012-09-13;88.155037;260.23999;20.709999;351.701721;8.285714;1459.98999
2012-09-14;89.226341;261.269989;22.0;353.514954;8.645715;1465.77002
2012-09-17;90.323479;258.0;21.52;353.664368;8.145715;1461.189941
2012-09-18;90.598404;258.75;21.870001000000002;357.79888900000003;8.008572000000001;1459.319946
2012-09-19;90.62293199999999;261.679993;23.290001;362.391663;8.148571;1461.050049
2012-09-20;90.18409;260.809998;22.59;362.7005;8.391428999999999;1460.26001
2012-09-21;90.363457;257.47000099999997;22.860001;365.624542;8.255714;1460.150024
2012-09-24;89.163078;254.80000299999998;20.790001;373.290802;8.055715;1456.890015
2012-09-25;86.936554;252.460007;20.280001000000002;373.181213;7.685714;1441.589966
2012-09-26;85.857506;249.669998;20.620001000000002;375.323212;7.875714;1433.319946
2012-09-27;87.94075;256.589996;20.32;376.83752400000003;7.935714;1447.150024
2012-09-28;86.105347;254.32000699999998;21.66;375.841248;7.777143;1440.670044
2012-10-01;85.110161;252.00999500000003;21.99;379.467651;8.007143;1444.48999
2012-10-02;85.358002;250.600006;22.27;377.081604;8.065714;1445.75
2012-10-03;86.66681700000001;255.919998;21.83;379.826324;8.94;1450.98999
2012-10-04;86.066612;260.47000099999997;21.950001;382.590942;9.524285;1461.400024
2012-10-05;84.23246;258.51001;20.91;382.39169300000003;9.508572000000001;1460.930054
2012-10-08;82.371223;259.059998;20.4;377.505005;10.502857;1455.880005
2012-10-09;82.071747;250.960007;20.23;370.65570099999997;9.361428;1441.47998
2012-10-10;82.724876;244.99000499999997;19.639999;370.889801;9.357142;1432.560059
2012-10-11;81.071426;244.22000099999997;19.75;374.336884;9.425714;1432.839966
2012-10-12;81.27924300000001;242.36000099999998;19.52;370.984467;9.19;1428.589966
2012-10-15;81.931084;244.17999300000002;19.52;369.106506;9.251429;1440.130005
2012-10-16;83.87105600000001;243.940002;19.48;370.959564;9.435715;1454.920044
2012-10-17;83.202446;247.49000499999997;19.879998999999998;376.334412;9.788571000000001;1460.910034
2012-10-18;81.657455;244.850006;18.98;346.202362;9.622857000000002;1457.339966
2012-10-19;78.714554;240.0;19.0;339.622009;9.282857;1433.189941
2012-10-22;81.836838;233.77999900000003;19.32;338.067841;9.697142999999999;1433.819946
2012-10-23;79.168869;234.309998;19.5;338.904694;9.745714;1413.109985
2012-10-24;79.616783;228.49000499999997;23.23;337.385406;8.588572000000001;1408.75
2012-10-25;78.675812;222.919998;22.559998999999998;337.614532;8.787142999999999;1412.969971
2012-10-26;77.960747;238.24000499999997;21.940001000000002;336.314423;9.94;1411.939941
2012-10-31;76.840401;232.88999900000002;21.110001;338.879791;11.32;1412.160034
2012-11-01;76.997864;232.13999900000002;21.209999;342.511169;11.098572;1427.589966
2012-11-02;74.449928;232.419998;21.18;342.675568;10.985714;1414.199951
2012-11-05;75.45929;234.330002;21.25;340.204834;11.177143;1417.26001
2012-11-06;75.230835;237.559998;21.17;339.587158;10.91;1428.390015
2012-11-07;72.35231;232.059998;20.469998999999998;332.314392;11.097142999999999;1394.530029
2012-11-08;69.726601;227.350006;19.99;324.927094;10.852858;1377.51001
2012-11-09;70.933784;226.309998;19.209999;330.277039;11.128572;1379.849976
2012-11-12;70.385323;226.47000099999997;20.07;331.706696;11.17;1380.030029
2012-11-13;70.39439399999999;226.600006;19.860001;328.294464;11.372857000000002;1374.530029
2012-11-14;69.613815;222.94999700000002;22.360001;325.05661000000003;11.397142;1355.48999
2012-11-15;68.153778;220.600006;22.17;322.421478;11.64;1353.329956
2012-11-16;68.420891;225.229996;23.559998999999998;322.381622;11.557143;1359.880005
2012-11-19;73.354591;229.710007;22.92;332.85736099999997;11.622857000000002;1386.890015
2012-11-20;72.729614;233.77999900000003;23.1;333.73407000000003;11.771428;1387.810059
2012-11-21;72.83206899999999;238.02999900000003;24.32;331.691742;11.857142;1391.030029
2012-11-23;74.10276;239.88000499999998;24.0;332.737823;11.85;1409.150024
2012-11-26;76.440598;243.61999500000002;25.940001000000002;329.340546;11.722857000000001;1406.290039
2012-11-27;75.82470699999999;243.399994;26.15;334.102692;11.868571000000001;1398.939941
2012-11-28;75.58612099999999;247.11000099999998;26.360001;340.558502;11.747143;1409.930054
2012-11-29;76.41855600000001;251.270004;27.32;344.653168;11.625714;1415.949951
2012-11-30;75.889534;252.05000299999998;28.0;347.881042;11.672857;1416.180054
2012-12-03;76.00752299999999;250.330002;27.040001;346.32687400000003;10.857142;1409.459961
2012-12-04;74.666801;252.49000499999997;27.459999;344.224762;12.378572;1407.050049
2012-12-05;69.861458;253.960007;27.709999;342.625763;11.91;1409.280029
2012-12-06;70.957123;253.36999500000002;26.969998999999998;344.274567;12.31;1413.939941
2012-12-07;69.143127;253.270004;27.49;340.82748399999997;12.282857;1418.069946
2012-12-10;68.69838;247.770004;27.84;341.43023700000003;12.114285;1418.550049
2012-12-11;70.198608;250.690002;27.98;347.138824;12.297143;1427.839966
2012-12-12;69.88871;251.75999500000003;27.58;347.47757;12.961428999999999;1428.47998
2012-12-13;68.681526;251.25;28.24;350.037964;13.222857000000001;1419.449951
2012-12-14;66.10123399999999;249.190002;26.809998999999998;349.669342;13.328570999999998;1413.579956
2012-12-17;67.27336899999999;253.86000099999998;26.75;359.04422;13.528571;1430.359985
2012-12-18;69.227417;260.399994;27.709999;359.18866;13.662857;1446.790039
2012-12-19;68.243271;257.98999;27.41;358.71047999999996;13.425714000000001;1435.810059
2012-12-20;67.649422;261.5;27.360001;359.831268;13.357142000000001;1443.689941
2012-12-21;67.338219;256.920013;26.26;356.478821;13.048572;1430.150024
2012-12-24;67.447121;258.619995;26.93;353.42526200000003;12.89;1426.660034
2012-12-26;66.517448;248.63000499999998;26.51;353.11145;12.95;1419.829956
2012-12-27;66.784554;248.309998;26.049999;351.826263;12.928572;1418.099976
2012-12-28;66.07527900000001;245.17999300000002;25.91;348.697998;12.761429;1402.430054
2012-12-31;69.00308199999999;250.86999500000002;26.620001000000002;352.369232;13.227143;1426.189941
2013-01-02;71.189217;257.309998;28.0;360.274597;13.144286;1462.420044
2013-01-03;70.290649;258.480011;27.77;360.48382599999997;13.798572;1459.369995
2013-01-04;68.332726;259.149994;28.76;367.607117;13.711429;1466.469971
2013-01-07;67.930763;268.459991;29.42;366.003143;14.171429000000002;1461.890015
2013-01-08;68.11359399999999;266.380005;29.059998999999998;365.280823;13.88;1457.150024
2013-01-09;67.049049;266.350006;30.59;367.681824;13.701428;1461.02002
2013-01-10;67.880211;265.339996;31.299999;369.35556;14.0;1472.119995
2013-01-11;67.463989;267.940002;31.719998999999998;368.613342;14.47;1472.050049
2013-01-14;65.05873100000001;272.730011;30.950001;360.274597;14.778571;1470.680054
2013-01-15;63.006161;271.899994;30.1;361.111481;14.527142999999999;1472.339966
2013-01-16;65.621475;268.929993;29.85;356.259644;13.925714000000001;1472.630005
2013-01-17;65.17930600000001;270.480011;30.139999;354.331879;13.957142999999999;1480.939941
2013-01-18;64.831818;272.119995;29.66;350.939606;14.167143;1485.97998
2013-01-22;65.45030200000001;270.190002;30.73;350.12265;13.972857000000001;1492.560059
2013-01-23;66.64840699999999;268.109985;30.82;369.36554;14.751429000000002;1494.810059
2013-01-24;58.413467000000004;273.459991;31.08;375.69680800000003;20.98;1494.819946
2013-01-25;57.036427;283.98999;31.540001;375.427795;24.222857;1502.959961
2013-01-28;58.326584;276.040009;32.470001;373.96328700000004;23.158571;1500.180054
2013-01-29;59.42094399999999;260.350006;30.790001;375.4328;24.16;1507.839966
2013-01-30;59.234215;272.76001;31.24;375.507507;23.957144;1501.959961
2013-01-31;59.06048199999999;265.5;30.98;376.434021;23.605715;1498.109985
2013-02-01;58.818024;265.0;29.73;386.351868;23.542856;1513.170044
2013-02-04;57.35281;259.980011;28.110001;378.092804;24.962856;1495.709961
2013-02-05;59.365196;266.890015;28.639999;381.440277;24.912857000000002;1511.290039
2013-02-06;59.301662;262.22000099999997;29.049999;383.647003;26.344286;1512.119995
2013-02-07;61.064933999999994;260.230011;28.65;385.529938;25.994286;1509.390015
2013-02-08;61.946575;261.950012;28.549999;391.21862799999997;25.852857999999998;1517.930054
2013-02-11;62.592148;257.209991;28.26;389.749115;25.412857000000002;1517.01001
2013-02-12;61.023196999999996;258.700012;27.370001000000002;388.892334;25.421429;1519.430054
2013-02-13;60.90711999999999;269.47000099999997;27.91;389.968292;26.610001;1520.329956
2013-02-14;60.85234499999999;269.23999;28.5;392.439056;26.771428999999998;1521.380005
2013-02-15;60.013752000000004;265.089996;28.32;394.964569;27.072857;1519.790039
2013-02-19;59.991589000000005;269.75;28.93;401.918518;28.064284999999998;1530.939941
2013-02-20;58.53870799999999;266.410004;28.459999;394.75036600000004;26.731428;1511.949951
2013-02-21;58.174831000000005;265.940002;27.280001000000002;396.279633;26.735714;1502.420044
2013-02-22;58.794318999999994;265.420013;27.129998999999998;398.361847;25.694285999999998;1515.599976
2013-02-25;57.749676;259.869995;27.27;393.908539;25.617144;1487.849976
2013-02-26;58.554363;259.359985;27.389999;393.589722;26.298571000000003;1496.939941
2013-02-27;57.980515000000004;263.25;26.870001000000002;398.396698;26.331428999999996;1515.98999
2013-02-28;57.567085;264.269989;27.25;399.104065;26.868571999999997;1514.680054
2013-03-01;56.141605000000006;265.73999;27.780001000000002;401.589752;27.052856;1518.199951
2013-03-04;54.782627000000005;273.109985;27.719998999999998;409.216156;25.887142;1525.199951
2013-03-05;56.228977;275.589996;27.52;417.73422200000005;25.961428;1539.790039
2013-03-06;55.514275;273.790009;27.450001;414.137695;26.134285000000002;1541.459961
2013-03-07;56.155944999999996;273.880005;28.58;414.745422;25.937143;1544.26001
2013-03-08;56.304623;274.190002;27.959999;414.20745800000003;26.385714;1551.180054
2013-03-11;57.106697;271.23999;28.139999;415.851288;25.778572;1556.219971
2013-03-12;55.875538;274.130005;27.83;412.25973500000003;26.015715;1552.47998
2013-03-13;55.86510500000001;275.100006;27.08;411.114044;27.48;1554.52002
2013-03-14;56.406349;265.73999;27.040001;409.236084;26.91;1563.22998
2013-03-15;57.861835;261.820007;26.65;405.629608;26.407142999999998;1560.699951
2013-03-18;59.434692000000005;257.890015;26.49;402.386749;26.512857;1552.099976
2013-03-19;59.274273;256.410004;26.549999;404.145172;25.91;1548.339966
2013-03-20;58.959965000000004;257.27999900000003;25.860001;405.833832;26.15;1558.709961
2013-03-21;59.044731000000006;253.38999900000002;25.74;404.11526499999997;25.998571;1545.800049
2013-03-22;60.24199300000001;257.75;25.73;403.64205899999996;25.9;1556.890015
2013-03-25;60.459785;256.019989;25.129998999999998;403.308289;25.827143;1551.689941
2013-03-26;60.141571;260.309998;25.209999;404.693115;27.23;1563.77002
2013-03-27;58.959965000000004;265.299988;26.09;399.831329;27.177143;1562.849976
2013-03-28;57.731411;266.48999;25.58;395.612152;27.040001;1569.189941
2013-04-01;55.938145;261.609985;25.530001000000002;399.099091;26.061428;1562.170044
2013-04-02;56.05290600000001;263.320007;25.42;405.00195299999996;25.241428;1570.25
2013-04-03;56.339831999999994;259.02999900000003;26.25;401.594727;24.248571;1553.689941
2013-04-04;55.78294;259.079987;27.07;396.050507;23.812857;1559.97998
2013-04-05;55.193451;255.479996;27.389999;390.062958;23.522858;1553.280029
2013-04-08;55.586014;258.950012;26.85;385.978271;23.294285000000002;1563.069946
2013-04-09;55.686431999999996;261.140015;26.59;387.373016;24.194285999999998;1568.609985
2013-04-10;56.82238;264.769989;27.57;393.61462400000005;23.724285000000002;1587.72998
2013-04-11;56.645012;269.850006;28.02;393.71923799999996;24.715714000000002;1593.369995
2013-04-12;56.054221999999996;272.869995;27.4;393.549866;24.742857;1588.849976
2013-04-15;54.75654599999999;267.72000099999997;26.52;389.505035;25.214285;1552.359985
2013-04-16;55.589923999999996;272.339996;26.92;395.20367400000003;25.121429;1574.569946
2013-04-17;52.532906000000004;267.399994;26.629998999999998;389.818878;24.194285999999998;1552.01001
2013-04-18;51.130882;259.420013;25.690001000000002;381.524963;23.402857;1541.609985
2013-04-19;50.932652000000004;260.320007;25.73;398.441528;23.338572;1555.25
2013-04-22;51.99427;263.549988;25.969998999999998;398.561096;24.91;1562.5
2013-04-23;52.96719;268.899994;25.98;402.441559;30.998571000000002;1578.780029
2013-04-24;52.87980699999999;268.77999900000003;26.110001;405.206177;30.959999;1578.790039
2013-04-25;53.260631999999994;274.700012;26.139999;403.039307;30.535715000000003;1585.160034
2013-04-26;54.410934;254.809998;26.85;399.213654;30.792856;1582.23999
2013-04-29;56.095946999999995;249.74000499999997;26.98;408.000702;30.715714000000002;1593.609985
2013-04-30;57.747059;253.809998;27.77;410.745422;30.867144;1597.569946
2013-05-01;57.291889000000005;248.229996;27.43;408.68316699999997;30.415714;1582.699951
2013-05-02;58.10440799999999;252.55000299999998;28.969998999999998;413.256012;30.641428;1597.589966
2013-05-03;58.686077000000004;258.049988;28.309998999999998;421.28094500000003;30.492857;1614.420044
2013-05-06;60.085476;255.72000099999997;27.57;429.16638200000006;30.098571999999997;1617.5
2013-05-07;59.818127000000004;257.730011;26.889999;427.01443499999993;29.464284999999997;1625.959961
2013-05-08;60.49369;258.679993;27.120001000000002;435.183838;29.801428;1632.689941
2013-05-09;59.965931000000005;260.160004;27.040001;434.11282300000005;30.915714;1626.670044
2013-05-10;59.46706;263.630005;26.68;438.471497;31.098571999999997;1633.699951
2013-05-13;59.699431999999995;264.51001;26.82;437.12655599999994;32.768570000000004;1633.77002
2013-05-14;58.271083999999995;268.329987;27.07;441.89367699999997;33.424285999999995;1650.339966
2013-05-15;56.300521999999994;266.559998;26.6;456.23492400000003;34.771427;1658.780029
2013-05-16;57.052780000000006;264.119995;26.129998999999998;450.247375;33.861427;1650.469971
2013-05-17;56.879478000000006;269.899994;26.25;452.892456;34.142857;1667.469971
2013-05-20;58.148987;267.630005;25.76;452.568665;34.221428;1666.290039
2013-05-21;57.719688;268.859985;25.66;451.79156500000005;33.869999;1669.160034
2013-05-22;57.94155500000001;262.959991;25.16;443.04934699999995;32.651428;1655.349976
2013-05-23;58.045265;261.799988;25.059998999999998;439.74673499999994;32.311428;1650.51001
2013-05-24;58.440422;261.73999;24.309998999999998;435.029388;32.677143;1649.599976
2013-05-28;57.953368999999995;267.290009;24.1;438.989563;30.598571999999997;1660.060059
2013-05-29;58.414173;265.52999900000003;23.32;432.53375199999994;30.762857;1648.359985
2013-05-30;59.284576;266.829987;24.549999;433.75418099999996;31.808571;1654.410034
2013-05-31;59.041709999999995;269.200012;24.35;433.983337;32.32143;1630.73999
2013-06-03;59.171677;266.880005;23.85;432.195038;31.709999;1640.420044
2013-06-04;58.986561;265.700012;23.52;427.94595300000003;32.187141;1631.380005
2013-06-05;58.435165000000005;267.170013;22.9;428.24484299999995;31.922857;1608.900024
2013-06-06;57.562144999999994;267.829987;22.969998999999998;430.70559699999995;31.105715000000004;1622.560059
2013-06-07;58.001948999999996;276.869995;23.290001;438.222443;31.459999;1643.380005
2013-06-10;57.618603;281.070007;24.33;443.44784500000003;31.561428000000003;1642.810059
2013-06-11;57.449242000000005;274.77999900000003;24.030001000000002;438.26229900000004;30.637141999999997;1626.130005
2013-06-12;56.739006;271.670013;23.77;434.361908;29.662857000000002;1612.52002
2013-06-13;57.233936;275.790009;23.73;436.86251799999997;30.77;1636.359985
2013-06-14;56.458061;273.98999;23.629998999999998;435.8862;30.57;1626.72998
2013-06-17;56.714068999999995;278.059998;24.02;441.47027599999996;32.747143;1639.040039
2013-06-18;56.683868000000004;281.76001;24.209999;448.62841799999995;32.689999;1651.810059
2013-06-19;55.532516;278.160004;24.309998999999998;448.658325;33.187141;1628.930054
2013-06-20;54.723819999999996;273.440002;23.9;440.718079;31.931428999999998;1588.189941
2013-06-21;54.285336;273.359985;24.530001000000002;438.82019;30.985714;1592.430054
2013-06-24;52.846478000000005;270.609985;23.940001000000002;433.27099599999997;30.799999;1573.089966
2013-06-25;52.858284;272.089996;24.25;431.482697;30.414285999999997;1588.030029
2013-06-26;52.259644;277.570007;24.16;435.193787;30.299999;1603.26001
2013-06-27;51.69643;277.549988;24.66;436.8974;30.709999;1613.199951
2013-06-28;52.057472;277.690002;24.879998999999998;438.541229;30.155714;1606.280029
2013-07-01;53.723442000000006;282.100006;24.809998999999998;442.282227;32.040001000000004;1614.959961
2013-07-02;54.940433999999996;283.730011;24.41;439.507629;31.637141999999997;1614.079956
2013-07-03;55.243694;284.02999900000003;24.52;441.559937;31.558571;1615.410034
2013-07-05;54.79995699999999;285.880005;24.370001000000002;445.07675199999994;32.157143;1631.890015
2013-07-08;54.488823;290.589996;24.709999;450.85507199999995;33.299999;1640.459961
2013-07-09;55.447182;291.52999900000003;25.48;450.92981;35.34;1652.319946
2013-07-10;55.234512;292.329987;25.799999;451.30340599999994;34.831429;1652.619995
2013-07-11;56.095721999999995;299.660004;25.809998999999998;458.40179400000005;34.881428;1675.02002
2013-07-12;55.993324;307.549988;25.91;459.776642;36.751427;1680.189941
2013-07-15;56.115402;306.570007;26.280001000000002;460.6185;36.854286;1682.5
2013-07-16;56.477757;306.869995;26.32;458.087982;37.21143;1676.26001
2013-07-17;56.492199;308.690002;26.65;457.559967;38.274284;1680.910034
2013-07-18;56.682552;304.109985;26.18;453.639648;38.058571;1689.369995
2013-07-19;55.788513;305.230011;25.879998999999998;446.625946;37.797142;1692.089966
2013-07-22;55.967068000000005;303.480011;26.049999;453.64959699999997;37.422855;1695.530029
2013-07-23;55.006069;301.059998;26.129998999999998;450.21249400000005;35.751427;1692.390015
2013-07-24;57.831276;298.940002;26.51;449.76415999999995;34.471428;1685.939941
2013-07-25;57.56739399999999;303.399994;34.360001000000004;442.192566;35.248573;1690.25
2013-07-26;57.894299;312.01001;34.009997999999996;441.02194199999997;35.187141;1691.6500239999998
2013-07-29;58.787022;306.100006;35.43;439.48770099999996;34.994285999999995;1685.3299559999998
2013-07-30;59.513016;302.410004;37.630001;443.79653899999994;34.822857;1685.959961
2013-07-31;59.409293999999996;301.22000099999997;36.799999;442.217468;34.925713;1685.72998
2013-08-01;59.954108999999995;305.570007;37.490002000000004;450.421722;35.588570000000004;1706.869995
2013-08-02;60.723431000000005;304.209991;38.049999;451.59231600000004;35.168571;1709.6700440000002
2013-08-05;61.630589;300.98999;39.189999;450.810242;36.262856;1707.140015
2013-08-06;61.079197;300.75;38.549999;446.610992;36.557144;1697.369995
2013-08-07;61.043766000000005;296.910004;38.869999;443.662048;35.601428999999996;1690.910034
2013-08-08;60.922183999999994;295.73999;38.540001000000004;444.6633;35.771427;1697.47998
2013-08-09;60.055271;297.26001;38.5;443.54247999999995;36.107143;1691.4200440000002
2013-08-12;61.761326000000004;296.690002;38.220001;441.101654;36.657143;1689.469971
2013-08-13;64.69635799999999;293.97000099999997;37.02;438.979584;37.027142;1694.160034
2013-08-14;65.876465;291.339996;36.650002;433.28094500000003;37.401428;1685.390015
2013-08-15;65.798477;286.47000099999997;36.560001;428.224915;36.201427;1661.319946
2013-08-16;66.382607;284.820007;37.080002;426.85504199999997;36.981429999999996;1655.829956
2013-08-19;67.097527;285.570007;37.810001;431.20870999999994;37.111427;1646.060059
2013-08-20;66.216072;287.089996;38.41;431.09414699999996;39.041428;1652.349976
2013-08-21;66.38655899999999;284.570007;38.32;433.04184000000004;38.624287;1642.800049
2013-08-22;66.465851;289.730011;38.549999;435.223663;38.535713;1656.959961
2013-08-23;66.209473;290.01001;40.549999;433.480225;39.765713;1663.5
2013-08-26;66.467178;286.209991;41.34;431.577332;40.388573;1656.780029
2013-08-27;64.566856;280.929993;39.639998999999996;423.487671;39.434284000000005;1630.47998
2013-08-28;64.872116;281.579987;40.549999;422.69064299999997;40.48;1634.959961
2013-08-29;64.97784399999999;283.980011;41.279999;426.11779800000005;41.121429;1638.170044
2013-08-30;64.385818;280.980011;41.290001000000004;421.86874400000005;40.558571;1632.969971
2013-09-03;64.565536;288.799988;41.869999;428.58355700000004;41.285713;1639.77002
2013-09-04;65.90158100000001;293.640015;41.779999;434.187561;41.775715000000005;1653.079956
2013-09-05;65.44963100000001;294.100006;42.66;438.13775599999997;42.158573;1655.079956
2013-09-06;65.839439;295.859985;43.950001;438.147705;41.648571000000004;1655.170044
2013-09-09;66.89003000000001;299.709991;44.040001000000004;442.366913;42.021427;1671.709961
2013-09-10;65.36635600000001;300.359985;43.599998;442.675751;44.722858;1683.9899899999998
2013-09-11;61.807570999999996;299.640015;45.040001000000004;446.421692;44.042858;1689.130005
2013-09-12;62.465687;298.859985;44.75;444.862549;43.058571;1683.4200440000002
2013-09-13;61.436237;297.920013;44.310001;442.875;43.664288;1687.9899899999998
2013-09-16;59.48307;296.059998;42.509997999999996;442.222443;43.165714;1697.5999760000002
2013-09-17;60.17025400000001;304.170013;45.07;441.400513;42.792858;1704.7600100000002
2013-09-18;61.407166000000004;312.02999900000003;45.23;449.97338899999994;43.845715000000006;1725.52002
2013-09-19;62.414134999999995;312.059998;45.98;447.517609;43.642857;1722.339966
